,screen_name,location,created_at,text,age,gender,is_org
10,ec7c1bed92d39b759e8822fe73faed97878e633e68309f46f7e77885bab29ae6,,2021-01-20 09:03:31+00:00,Türk Sağlık uzmanlarının hazırladığı bu bilgi notu iklim değişikliği ve COVID-19 pandemisini TEK SAĞLIK merceği altında ele alıyor ve sağlık önerileri getiriyor.  Bilgi notuna ulaşmak için: https://t.co/iDSuWOHMNE #SaglikIcinİsBirligi @hasuder @HealthandEnv @kou92official https://t.co/jB60aQ2yfC,>=40,male,is-org
11,1b762202c671b047a7713811cd54cc3eee8aafec20e468bb05e372482a20a109,Kahramanmaraş,2021-01-20 07:18:37+00:00,"Yaşadığımız gezegende karşılaştığımız iklim değişikliği ve artan nüfus, sahip olduğumuz kaynakları en verimli şekilde kullanmanın önemini bir kez daha hatırlatıyor. Sağlıklı bir yaşam ve temiz bir gelecek için su kaynaklarımızı korumalıyız.

#Marsu #Su #DoğalKaynakSuyu #Sağlık https://t.co/Wqs7XMCw6i",<=18,male,is-org
12,18d8a2b9bd9094247f0ac4c855b7d87237dafc922e972bd67b6c0668cb3b7d16,,2021-01-18 16:32:23+00:00,Has bir lafızla o hadise tezat oluşturacak bir hadis gelirse bu has lafız umumu tahsis edip hükmü kaldırır. Tam tersi de mümkündür. Deve sidiği hadisinde Mekke'ye çölden gelen bir topluluk iklim değişikliği nedeniyle sağlık sorunu yaşayınca hazreti peygamber bunu tavsiye ediyor.,19-29,male,non-org
13,e7bccd06bdbcf3ce9cfb2f4182deffe7fa346cd51b267545877cd7e2f80ac1dc,,2021-01-17 10:33:26+00:00,İBB Toplum Sağlığı Dairesi Başkanlığı- “Küresel ısınmanın neden olduğu iklim değişikliği ve buna bağlı gelişen temiz su kaynaklarının azalması gelecekte çok daha büyük bir sağlık sorunu olarak karşımıza çıkacaktır.’ https://t.co/pgYQXzmW5Q https://t.co/jTiaBY9FrE,>=40,male,is-org
14,f4162f3f03880918715cfcaaa40526adde4f24684fc1e9dcca03710922452ab5,,2021-01-17 10:09:29+00:00,"Kuraklık tüm dünyada toplum sağlığı doğrudan ya da dolaylı olarak etkilemektedir. 
Küresel ısınmanın neden olduğu iklim değişikliği ve buna bağlı gelişen temiz su kaynaklarının azalması gelecekte çok daha büyük bir sağlık sorunu olarak karşımıza çıkacaktır. 

#gönüllükarantina https://t.co/93jIQgASiS",>=40,male,is-org
15,95ba9010cfc3fd223179c9c7bfe0c84569e7d9c71ed54055e63fe0e4974817d2,,2021-01-16 18:04:32+00:00,"2019'da Küresel Sağlığa Yönelik 10 Tehdit;
1-Hava kirliliği ve iklim değişikliği
2-Bulaşıcı olmayan hastalıklar
3-Küresel grip salgını
4-Kırılgan ve zedelenebilir koşullar
5-Antimikrobiyal direnci
6-Ebola
7-Zayıf temel sağlık hizmetleri
8-Aşı karşıtlığı
9-Dengue virüsü
10-HIV https://t.co/tRMmy9Kafy",<=18,male,non-org
16,8ee51e6a875917a3f0a3b5b92584c666f260cc0e52ce2c901a1d60a530426452,"İstanbul, Türkiye",2021-01-14 21:48:02+00:00,"Paketin içeriğinde ekonomi,sağlık,eğitim, iklim değişikliği ve diğer iç öncelikleri olacağı belirtilmiş. Ayrıca birçok işçi için Mart ayında sona erecek olan ek Federal işsizlik yardımlarının uzatılmasını ve kiracılara daha fazla yardım yapılmasını içeren ilk mevzuata değinilmiş.",19-29,female,non-org
17,476fe7ae3f0af4860792f01ad5b4987e239529a3e1fbe0b0eac251c8829bf913,,2021-01-14 11:42:46+00:00,"FAO da agroekolojinin gerek iklim değişikliği gerek sürdürülebilir gıda, gerek çevre ve biyoçeşitliliğin korunması ve gerek sağlık açısından önemli olduğunu kabul ediyor.

https://t.co/buV37SLBdf

https://t.co/lZwHiPESt4 https://t.co/nUoG0EJpr7",>=40,male,is-org
18,d9aaba61cd1d3df2d500b5cac1a0d84e5c76ed661ffe91279df5ffd00854a53e,,2021-01-28 19:47:07+00:00,"@Keremcanciloglu @Ykcezayirli @silabenmrb @AyaktaAlkis Tüm dünya İşveç seviyesinde mi yaşıyor?. Gelir adaletsizliği, iklim değişikliği, gıda güvenliği, teknoloji şirketlerinin tekelleşmesi, veri güvenliği, sağlığa erişim, sağlıklı işleyen bir sosyal güvenlik sistemi, vs. vs. tüm dünyanın sorunu.

Diğer ülkeler ile aynı gezegendeyiz.",>=40,male,non-org
19,0d39620735b53271df44feeb3a10647d2b78a70c9902eb99384fceef2bd9dafa,"Bursa, Türkiye",2021-01-28 08:05:19+00:00,"İklim değişikliğinin sağlığa etkilerinden bahseden BTO Yönetim Kurulu Başkanı Doç. Dr. Alpaslan Türkkan, yaşanabilecek tehlikeleri anlattı. Türkkan, iklim değişikliği ve sağlık konularına Türkiye’de hak ettiği düzeyde önem verilmemesinden yakındı.

https://t.co/stpq4ZGzvS",>=40,male,is-org
20,1df84d9cc6e80e287c08b336ee4da6139204b09715d211b039d60d58f2bf3ed9,İZMİR,2021-01-27 08:43:05+00:00,Tek Sağlık Bakış Açısıyla İklim Değişikliği ve COVID-19 Pandemisi https://t.co/AtPAto8oAM,>=40,male,is-org
21,383b421c4ddbef17f65933c54b3949cc2406f8dfd1db1c4bd89a7da2c29825e6,,2021-01-26 17:00:05+00:00,"Çevre, İklim ve Sağlık için İşbirliği Projesi tarafından hazırlanan bilgi notunda iklim krizinin 2030-2050 yıllarında her yıl 250 bin ölüme neden olacağı belirtildi.

Ayrıntılar: https://t.co/Aeh20ZldiP

#yeşilgazete #iklimkrizi https://t.co/96gC7GIkU0",>=40,male,is-org
22,c645be53d46d3393367159446b54157083507a4513181ca2210cfad43181e4d8,"Ankara, Türkiye",2021-01-26 12:31:15+00:00,"Sorunlara yapay gündemlerle çözüm bulamayız. 
✷Açlık, kuraklık, iklim değişikliği, sağlıksız tarım gibi önemli sorunları konuşan ve bunlara çözüm sunan siyasetçilere ihtiyacımız var!",19-29,male,non-org
23,1b29da548bf48fab388c746486e65658440d94c69764b429668701621fb809c6,İzmir,2021-01-26 09:38:44+00:00,"BM Genel Kurulu kararıyla 2021, ""Uluslararası Meyve ve Sebze Yılı"" ilan edildi.
Hem Covid-19 hem de küresel iklim değişikliği ile mücadele etmeye devam ettiğimiz bu yılda, doğru tarıma ve sağlıklı gıda tüketimine önem vermeliyiz. https://t.co/f3AS0vmheP",>=40,male,is-org
24,24b8cba03ba70a16687bad88203026ed545a770fc8c46606e2d62643ec0b5220,"Ankara, Turkey",2021-01-26 07:40:55+00:00,"#Psikoloji'nin iklim değişikliği / iklim mühendisliği gibi konularda çok önemli bir rolü olacağı sıklıkla gündeme geliyor. Önleyici uygulamalarla ilgili kararların alınması, davranış değişiklikleri, olası bir iklim değişikliğinde, psikolojik sağlık ve uyum temel konular. https://t.co/gGM6SsYYrj",<=18,male,non-org
25,7594e797ec1b17c4e0d326c6915952a2d77f97756a96ca8abf21498eaae6359a,,2021-01-25 20:51:36+00:00,"“Çevre, İklim ve Sağlık için İşbirliği Projesi” (ÇİSİP) Türkiye’de İlk defa Tek Sağlık yaklaşımıyla COVID-19 pandemisi ve iklim değişikliği ilişkisini inceleyen bilgi notunu duyurdu. https://t.co/KScXjDuXBR",>=40,male,non-org
26,97588e119546422173a25b5fae888933b416393ec914992ed8c2e3799067047a,"Sakarya, Türkiye",2021-01-25 18:26:34+00:00,"@abdkadiraykut @FatihEBahadir Hocam Türkiye'de iklim değişikliği, susuzluk, yenilenebilir enerji kaynakları, gıda terörü, dünya ötesi yaşam, önleyici sağlık sistemleri vs tartışılmıyor.

Komplo ve gerçeklik çizgisini de bu yüzden yitiriyoruz. Ayarsızız😃",>=40,male,non-org
27,57de7313678faf78b313d9036206a9eb52fab1717fa4cd204db49a2fa26aa9dc,"Stapleford Abbotts, East",2021-01-25 11:52:37+00:00,@YelizzKoray @drfahrettinkoca Aslinda esnafın biraz yüzü gülsün diye düşünüyorum.Kışlık yerler yazın zaten kapalı.Sezonları iklim değişikliği nedeniyle  kısaldı.Mesafeye dikkat ediyorlardır kendi sağlıkları için..Açık alandalar ayrıca.,30-39,female,non-org
28,d138f50289a78955788cb8b885bdc04aa1b9acd58ee23592f8e8ff1c83c84563,Turkey,2021-02-05 13:42:18+00:00,"Türkiye Davranışsal Ekonomi Sohbetleri kapsamında bu hafta dünyadan ve ülkemizden örneklerle sağlık, kalkınma, iklim değişikliği, yoksulluk gibi konuları davranışsal açıdan ele alacağız. Akşam 20.00'de tüm meraklıları bekleriz! @Clubhouse_TR @caglar_koglu  https://t.co/FS1dZvvk3k",19-29,female,non-org
29,71e2297b566a29698d252cdcfe0d92eb134c9c575f06e8ae631cd7895a405e79,,,,30-39,female,is-org
30,d759d0979a2ebcfd945e346181e843eea9e0ba9a50c4be9bae57b76b4acceb75,Turkey & Europe,2021-02-04 14:29:37+00:00,@MetinAKTAN_06 @ChangeTR Bununla beraber bu raporda elektrik sektöründen kaynaklı iklim değişikliğine bağlı sağlık risklerini değerlendirmemiştir. İklim değişikliği ve hava kirliliği insan sağlığını doğrudan ve dolaylı yollardan tehdit eder; hava kirliliğinin kanser riskini arttırdığı kanıtlanmıştır.+,>=40,female,non-org
31,7ebbf9e8ab6a2d28e015b987d6ba3bb43e62cb61dc052377cb59b8309777de00,,2021-02-04 10:05:20+00:00,"@gulumselif @HAYKOCPQN Lgbt hem finanscı hem sağlıkçı hem herşey. Herşey bunlarınsa 250trilyon borcun sebebi kim? Hem bu kadar borç yaptır hem de yanlış yapmışız de,aslında değiştiremeyeceğin iklim değişikliği ayağına milletin malına çök. Bunlara kötü dememiz için daha ne yapmaları lazım?",<=18,male,non-org
32,96056bd21629ce12bfc3c22f13d037c1ce1d19ee65cccf2fa3d0dd1173dc06d3,Kaf Dağı,2021-02-03 08:47:19+00:00,"Ahşap;
-Hafiftir
-Farklı iklim koşullarına dayanıklıdır
-Yapı sökülüp yeniden kurulur
-Onarım ve plan değişikliği kolaydır
-Enerji dostudur,depreme dayanıklıdır
-Çelik,beton,taş ve kerpiçle mükemmel uyum sağlar
-Ekolojik tasarım kriterleri ile uyuşur
-Sağlıklı yapı malzemesidir https://t.co/xBGExYnP2n",30-39,female,non-org
33,dd6d7e4ec7fa33148ceb8a9ea02d82d148899aaeaf78eff88700758d96649e29,"Arsuz, Hatay, Turkey",2021-02-01 08:43:15+00:00,"Küresel çapta kendini hissettiren iklim değişikliği bölgemizde de fırtına ve sel afetine yol açmıştır. Haftasonu tüm ekiplerimizle sahadaydık, olmaya da devam edeceğiz. 

Tüm Arsuzlu’lara  felaketten uzak sağlıklı bir hafta diliyorum. Hepimize geçmiş olsun! https://t.co/wiofMwyYYp",>=40,male,non-org
34,2fbf8089518ae0d7764c41202a8cb67c35c429e7ac542286a004d71bf30d9060,"İstanbul, Türkiye",2021-01-30 10:34:44+00:00,"""Küresel iklim değişikliği"" söylemi de Koronavirüs gibi The Great Reset'ın bir enstrümanıdır.

Korona virüs ile sağlık sistemi ve sosyal yaşamı, küresel iklim değişikliği ile de beslenme alışkanlıklarımızı değiştirecekler.

2030'dan sonra sentetik kırmızı/beyaz ete hoş geldiniz!",>=40,male,non-org
35,ea7e6c8f6c5206a9f3bc15f31075475965aa1bee6c69d3decb0cfc4e6fea56e8,"İstanbul, Türkiye",2021-02-12 09:25:01+00:00,"DİDEM ERYAR ÜNLÜ - Sağlık, iklim değişikliği politikalarının önceliği olmalı https://t.co/h7YlzcEn95",<=18,male,is-org
36,5a6040cba5542eb7706debb01d13196508fa20f0e1605f638a009cd3910337be,Istanbul,2021-02-12 06:59:30+00:00,"@bernalacin35 Niye iklim değişikliği var biliyormusunuz???ben biliyorum siz de bilin,et endüstrisinin geldiği korkunç boyut ve sağlıklı toprağın yok edilmesi !!!Tarım niye yok artık çünkü yöntemler yanlış..Sürdürebilirlik çok önemli...bu yüzden herkesin sorumlu olması gerekir ...",<=18,male,non-org
37,ca769aba82542a591d46d85ebf4751af6d7c377e401efef9d44cc5d3542ca4ad,"İstanbul, Türkiye",2021-02-12 06:30:16+00:00,"🖊 DİDEM ERYAR ÜNLÜ
📌 Sağlık, iklim değişikliği politikalarının önceliği olmalı #DünyaYazar https://t.co/j6clItSjrF",>=40,male,is-org
38,9179e5a06771644ecd15af2e50fdb5aced11c9fd8115aa11db8f98f33b2e80b7,,2021-02-11 07:52:41+00:00,"3-ve küresel sağlık güvenliği, iklim değişikliği ve silahların yayılmasını önleme gibi ortak zorluklar hakkında görüş alışverişinde bulundu.Biden, Amerikan halkının ve müttefiklerimizin çıkarlarını geliştirirken pratik, sonuç odaklı angajmanların peşinden gitmeyi taahhüt etti.",<=18,male,non-org
39,24ef46516288796cf20eed8c4d02936a6c14f22271507969c6599b47437b0d91,"İstanbul, Türkiye",2021-02-11 04:44:57+00:00,"“İki lider ayrıca, COVID-19 salgınına karşı mücadele ve küresel sağlık güvenliği, iklim değişikliği ve silahların yayılmasını önleme gibi ortak zorluklar hakkında görüş alışverişinde bulundu.”",>=40,male,non-org
40,4f9d14c16d874046b4d97945ef2db58f6c6fa9c949d2e37de3fd6ac89ac448da,,2021-02-10 18:39:10+00:00,"The Lancet Geri Sayım Sağlık ve İklim Değişikliği İcra Direktörü, ""Nihayetinde uzun vadeli olan ve hasar sınırlaması açısından anlaşılan karbon azaltımının doğrudan faydalarının aksine, iddialı iklim politikalarının sağlık ortak faydaları anında olumlu bir etkiye sahiptir.""dedi.",>=40,male,non-org
41,4f9d14c16d874046b4d97945ef2db58f6c6fa9c949d2e37de3fd6ac89ac448da,,2021-02-10 18:39:09+00:00,Lancet Sağlık ve İklim Değişikliği üzerine çarşamba günü yapılan yeni bir araştırmaya göre ülkeler Paris Anlaşması hedeflerine ulaşmak için iklim isteklerini artırırlarsa 2040 yılına kadar milyonlarca hayat kurtarılabilir.,>=40,male,non-org
42,ec7c1bed92d39b759e8822fe73faed97878e633e68309f46f7e77885bab29ae6,,2021-02-08 06:49:09+00:00,"Lancet Countdown Sağlık ve İklim Değişikliği 2020 raporuna göre 101 ülkeden sadece 51’inin ulusal sağlık ve iklim değişikliği stratejisi ya da planı bulunuyor ve ancak 4’ü bu planları hayata geçirmek için yeterli finansal kaynağı ayırmış. 
@hasuder @HealthandEnv @kou92official https://t.co/8IG73tfBzY",>=40,male,is-org
43,0857c3b95a1f8dd2caeb8787010583a14c1b711731c06d82b27fe355c6313b91,Adana,2021-02-07 18:22:30+00:00,"İklim değişikliği, Birleşik Krallık’ta 12 milyon insan için sağlık riski oluşturuyor https://t.co/nYf3jq0TKp @thomsonreuters #ClimateAction #ClimateCrisis",>=40,male,is-org
44,1844c6068c3998a22ed93f6c93cd58aaabc5ff48a7ef0148cb1df108ddfca36e,,2021-02-17 18:53:59+00:00,"@muratkgirgin Bu ""hak"" ların gelecekte herkese yeteceğinden emin değilim. Çok üredik. Yiyeceğin şuan için en azından herkese yetecek kadar olduğunu biliyorum. Ama iklim değişikliği, sistem kirizi, su krizi gibi katastrofiler kapıda görünüyor. Bu durumda eğitim, sağlık ve sudan emin değilim.",<=18,male,non-org
45,7ebbf9e8ab6a2d28e015b987d6ba3bb43e62cb61dc052377cb59b8309777de00,,2021-02-16 14:08:22+00:00,"@mmertaydin İlginç. Yani aynı adamım aşı,tarım,teknoloji,sağlık,küresel iklim değişikliği gibi birçok konu da aktif olmasını garip bulmamak çok enteresan. Hayır aynı adam değil mi sattığı antivirüslerle sürekli pc leri virüslü tutan? Tam olarak hangi eylemi ile sizi bu kadar kendine+",<=18,male,non-org
46,71e2297b566a29698d252cdcfe0d92eb134c9c575f06e8ae631cd7895a405e79,,,,30-39,female,is-org
47,96848d8c16e27936a191274d64574da5f618ebaecf17c5c875368ff7b3622b87,Ankara,2021-02-14 18:17:32+00:00,"Gündeme uygun, iklim değişikliği, küresel ısınma ve kuraklık ve barajlardaki doluluk oranları... 
@dsi_gn_md ve @SuYonetimi @SUEN_gov güzel çalışma bence...
@ilkekbul kaleminize sağlık.
@recepnazli @tepge1996
@iktarimussu @ysrgcl @irfandonat 
@galipumutozdil https://t.co/BqECxOkWPc",>=40,male,non-org
48,fa6386946d0c2cd6cec1e89029dc48f720b22818f92b65f777c74108c54be165,,2021-02-22 05:18:53+00:00,“Dünya Sağlık Örgütü (WHO) 2019 senesinde küresel sağlık için iklim değişikliği ve hava kirliliği gibi başlıkların yanında aşı karşıtlığının da tehdit listesinin başlarında yer aldığını belirtti.” https://t.co/F7aXmnCy0D,>=40,male,non-org
49,d78afcfc07d46b5565abb8b4c3a0092b490d1170fd4051d475244f1ed3735ad2,"İzmir, Türkiye",2021-02-20 11:22:52+00:00,"@drservetunsal Bill Gates bile parasını uzay yerine aşıya harcamayı tercih ettiğini söylüyor.

Ama Türkiye aşı bile alamazken Asrın liderinin tercihi yine vatandaştan, sağlıktan yana değil.

Yapılan aşı sayısı hala diplerde.

Öncelikli sorunlar; iklim değişikliği ve halk sağlığıdır.",>=40,female,non-org
50,b78e24a687cef5ff182049043e5c2a2f50b1129c998156f82668302a967acfb3,"Ankara, Türkiye",2021-02-20 11:19:10+00:00,"Bill Gates bile parasını uzay yerine aşıya harcamayı tercih ettiğini söylüyor.

Ama Türkiye aşı bile alamazken Asrın liderinin tercihi yine vatandaştan, sağlıktan yana değil.

Yapılan aşı sayısı hala diplerde.

Öncelikli sorunlar; iklim değişikliği ve halk sağlığıdır. https://t.co/pgLobbYzZk",>=40,male,non-org
51,a92f6ef180a9b00d4a40c66d8c6681bbf37c5e854bd42fee3f38dd668d5af21c,"Merkez, İstanbul",2021-02-19 16:27:56+00:00,İklim değişikliği alerjilerin seyrini de değiştirdi - Sağlık Haberleri https://t.co/OKopNV45zf via @cnnturk https://t.co/q07MkZC6ss,>=40,male,non-org
52,cd34d261d57b21def05355972fbcd5efeb05eb96cedde0b59354538d881fc92a,Turkije,2021-02-18 20:28:31+00:00,"Lancet'in Geri Sayım Sağlık ve İklim Değişikliği raporu hazırlandı. Raporun baş yazarı:
Ülkelerin, Paris Anlaşması'nda öngörülen hedeflere ulaşmak için iklim taahhütlerini artırması halinde 2040'a kadar her yıl milyonlarca kişinin hayatı kurtulabilir. ifadelerine yer verdi. https://t.co/Bxl0Pz4cJE",30-39,male,non-org
53,579587dd7d653f27dd3b8ddc88f358e06fbb96eb0b5f4126d43792d7e188c0c3,,2021-02-26 12:27:43+00:00,"@abdullahciftcib gelecekte en değerli iş, aşılarla,  ilaçlarla  insanları sağlıklı tutmak olacak demiş , artık nasıl bir hastalık çıkacaksa "" iklim değişikliği"" nedeni ile , bol bol aşı olacağız herhalde",<=18,male,non-org
54,0fe2f7425e19f57edc661a4058f19a6c87d6c39d16536d3c7d92a9037fe838d5,,2021-02-25 20:37:07+00:00,"@mild_mignonette Silikon Vadisi sakinleri, Dünya Sağlık Örgütü ve Papa, 2012 Dunya Ekonomik Forumunda ongorulenleri pandemi başlığıyla gerçekleştirdi. Şimdi sırada 2016 Dunya Ekonomik Forumunda sözü edilen iklim değişikliği başlığıyla dünya nüfusunun azaltılması var..
#Ajanda2030",>=40,male,non-org
55,df3ef9e2ef47d4c0ecbfe3641736666d921951316cd6972291456bef3d264bac,,2021-03-09 15:48:35+00:00,Bağcılar’da sağlıklı yarınlar için İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı https://t.co/apYd1fhrv4,>=40,male,non-org
56,0cad29cfc171a1dca811cf606bab5539e12bfeccfd64cb5b29e5eed4e3c77983,,2021-03-09 12:23:53+00:00,Sağlıklı yarınlar için İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı https://t.co/zZ1UfTBjbm,>=40,male,is-org
57,8329f5ee03e388a4ed925b6d9b89766a59156605946c40cafad107ef401754f6,,2021-03-09 11:44:42+00:00,Sağlıklı yarınlar için İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı https://t.co/nwUl4Infa0,>=40,male,is-org
58,e9c42b0539ee3224db1c1e405e65b06256546b353482ed748081085725141ba6,İstanbul,2021-03-09 11:21:33+00:00,"İstanbul'da 'Sağlıklı Yarınlar İçin İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı' düzenlendi 
https://t.co/9Ew2FQamfB",>=40,male,is-org
59,62805821f144208b1ffe3ae86edfbc8bb9ab82fe2a7bd06e5f23649445853eab,Erzincan,2021-03-09 11:03:32+00:00,Bağcılar’da sağlıklı yarınlar için İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı https://t.co/xz5mdfE2Mu,<=18,male,is-org
60,8f6b1adc854033f7c7c669916a472c7e6776cdfd3bba0c6f3e4af13ed4608760,,2021-03-09 10:50:29+00:00,"Bağcılar’da sağlıklı yarınlar için İklim Değişikliği ve Sera Gazı Azaltım Çalıştayı
Haberin devamı için tıklayın...
https://t.co/PFlxev4YQc",>=40,male,is-org
61,3cf0f6b244af765eef12814fc2baa6549ece3b06f928ad40e8b0a0ab8e43ab6e,İstanbul,2021-03-08 08:17:04+00:00,"evin temel ihtiyaçlarının karşılanması gibi) daha fazla.

Aslında iklim değişikliği cinsiyet ayırt etmiyor. İçinde bulunduğumuz sistem bu sonuçları doğuruyor. Toplumsal cinsiyet eşitliği, kurduğumuz düzenin ayrılmaz bir parçası olmadıkça sağlıklı ve sürdürülebilir bir toplumdan",19-29,female,non-org
62,770e2b81f04d39d2cf0aeddd7a47f0388d875ecbcb5083ea527dd0bd4bcf8420,,2021-03-07 06:02:22+00:00,"@muhdansaglam Birde iklim değişikliği nedeniyle eklenen sorunları da ilave ettiğimiz de tarım, gıda zincirindeki olası kuraklık ve verimsizlik sonucu açlık ve kıtlık daha vahim boyutlara ulaşır. 
İyi yazı kalemine sağlık...",>=40,male,non-org
63,db7a3d94c9b7a9294c242dac8418be22ee23a2a7a2518c3220ede2d4db8a6e34,Antarctica,2021-03-05 18:37:23+00:00,"Hayvansal gıdaların zararını duymaya başladınız. Et tüketiminin yol açacağı sağlık sorunları ve iklim değişikliği palavrasını da yedirecekler. Hayvan hakları yasası da tuzu, biberi olsun. Bonus o",>=40,male,non-org
64,ae111faebcb9bc4e5609072bf48a925c43b678e42bfcbe2b4367bd7d60c318ee,"Ankara, Türkiye",2021-03-02 20:27:59+00:00,"Avrupa güvenliği

Hibrit tehditler, iklim değişikliği ve pandemiler dahil olmak üzere konvansiyonel olmayan tehditler konusunda artan farkındalığın bir sonucu olarak, güvenlik kavramı sağlık, ekonomi ve teknoloji politikasını içerecek şekilde genişletildi.
https://t.co/Oez0dFiRz7 https://t.co/sVAkY09r9n",>=40,male,non-org
65,ae111faebcb9bc4e5609072bf48a925c43b678e42bfcbe2b4367bd7d60c318ee,"Ankara, Türkiye",2021-03-25 03:42:22+00:00,"Çin'in Kuşak ve Yolu: ABD için Çıkarımlar
Xi Jinping'in imza dış politika girişimi ve dünyanın en büyük altyapı programı, ABD'nin ekonomik, siyasi, iklim değişikliği, güvenliği ve küresel sağlık çıkarları için önemli bir tehdit oluşturmaktadır.""
https://t.co/FcdQ2Iea63",>=40,male,non-org
66,24ef46516288796cf20eed8c4d02936a6c14f22271507969c6599b47437b0d91,"İstanbul, Türkiye",2021-03-23 19:16:02+00:00,"Çin’in Kuşak ve Yolu: ABD için Çıkarımlar

“Çin Devlet Başkanı Xi Jinping’in başlattığı dünyanın en büyük altyapı programı olan KvY, ABD’nin ekonomik, siyasi, iklim değişikliği, güvenlik ve küresel sağlık çıkarları açısından önemli bir zorluk oluşturuyor.” https://t.co/YvloC2wvOL",>=40,male,non-org
