,screen_name,location,created_at,text,age,gender,is_org
10,385707c79aa358ef205bba74f425aa17e2c2af3dd8a751224bef45d724630f57,Helsinki,2021-01-07 14:30:16+00:00,"""Ilmastonmuutos on 2000-luvun vakavin uhka ihmisten terveydelle ja ilmastonmuutoksen terveysvaikutukset näkyvät jo Suomessakin, lääkärijärjestöt muistuttavat."" #Agenda2030 

https://t.co/XpSgZ317Jz",>=40,female,non-org
11,c773bdfc4737415ba1cbdc3585de2281164f403bc750edeb5292a9419482869f,,2021-01-07 13:06:27+00:00,"Suomalaiset lääkärijärjestöt vetoavat päättäjiin ilmasto- ja kestävyystoimien vauhdittamiseksi. Ilmastonmuutos on 2000-luvun vakavin uhka ihmisten terveydelle, ja ilmastonmuutoksen terveysvaikutukset näkyvät jo Suomessakin
https://t.co/geEm95flDT",>=40,male,non-org
12,c9b51c735fae20f8b81548d2bc0764e96456b13985117560459dd0f8ffc636e2,,2021-01-07 11:43:09+00:00,"Lääkärit julistivat ilmastohätätilan: Ilmastokriisi on terveyskriisi, joka uhkaa myös suomalaisten terveyttä  https://t.co/w64KD8WciR #Ilmastohätätila #Ilmastonmuutos #Terveyskriisi #Lääkärit @Vastuullisuus",>=40,male,is-org
13,0eb07f37927b9f2683a0b18895c533b2e754552c00586708052f5305a4079b3d,,2021-01-07 09:12:04+00:00,"Suomalaiset lääkärijärjestöt julistavat ilmastohätätilan! 🆘

""Ilmastonmuutos on 2000-luvun vakavin uhka ihmisten terveydelle, ja ilmastonmuutoksen terveysvaikutukset näkyvät jo Suomessakin.""

https://t.co/0c9VLXOdnJ

#ilmastohätätila #ilmastokriisi #NytOnPakko https://t.co/fQcaXCPKL3",19-29,female,is-org
14,32d4369ac43a89138d3ba357e1e70249ad7a4a6042b5e86f642004eb7954ec2a,,2021-01-07 08:07:20+00:00,"Lääkärijärjestöt julistavat #ilmastohätätila’n. #Ilmastonmuutos uhkaa ihmisten terveyttä. Nopeat yhteiskunnalliset muutokset ovat välttämättömiä. #lääkäreidenilmastorintama #ilmastoteoistaterveyttä #suunterveys #terveys
https://t.co/l6yJjYL4Ni",>=40,male,is-org
15,66c579a7c951a571ce0de887c1daa037b3f9f0b07face089da0ed2541b97ef47,Helsinki,2021-01-07 07:58:23+00:00,"Tärkeä yhteinen kannanotto Suomen lääkärijärjestöiltä👍 
""Luonnonvarojen kestämätön käyttö, ilmastokriisi ja luonnon monimuotoisuuden romahtaminen ovat merkittäviä terveysuhkia ja vaikuttavat ihmislajin tulevaisuuteen."" 

Kovia päätöksiä #ilmastonmuutos on todella tehtävä,  pian. https://t.co/PWes2mOFdu",>=40,female,non-org
16,30b6eb35ab9016db0eab298f5d5ad83cc49c579ea43b3f80a15edf021c622462,,2021-01-07 07:52:37+00:00,Suomalaiset lääkärijärjestöt julistavat #ilmastohätätila'n. Ilmastonmuutos on vakava uhka terveydelle. Koronapandemian ei tule hidastaa vaan vauhdittaa ratkaisuja 👍#ilmastonmuutos #terveys #lääkärit #ilmastoteoistaterveyttä https://t.co/w211jIX2eP,>=40,female,is-org
17,0e8d57024b3b6cc6573712a28b3c2fc7a95179628dd2dff25730b984db24729f,Helsinki,2021-01-07 07:50:30+00:00,"Ilmastonmuutos on 2000-luvun vakavin uhka ihmisten terveydelle ja ilmastonmuutoksen terveysvaikutukset näkyvät jo Suomessakin, lääkärijärjestöt muistuttavat. https://t.co/AwimqlFpKw",>=40,female,non-org
18,0e8f7a2d287bb5e791ef2169fbc8e5e953fa36b9724940294b27beb63ab3a1f3,,2021-01-07 07:50:09+00:00,Ilmastonmuutos uhkaa myös suomalaisten terveyttä – Suomen Lääkäriliitto julisti ilmastohätätilan https://t.co/MlCx5MQhdu #ilmasto #ilmastonmuutos #lääkäriliitto #ilmastohätätila #terveys #kansanterveys,>=40,male,is-org
19,04e40eb38827dd81ed879e512f0dcd05a61917df5f8e21dd47c7cb32da92288d,,2021-01-07 07:38:20+00:00,"Ilmastonmuutoksen suorat terveysvaikutukset näkyvät jo Suomessa muun muassa vektorivälitteisten tautien, helleaaltojen terveyshaittojen ja liukastumisten lisääntymisen kautta.
Ilmastonmuutos vaikuttaa myös pandemioiden riskiin.https://t.co/gZNiTTdxtd",>=40,male,non-org
20,0fd621b41b9986a8fa82a93b32b47a4f7c709aadd79f280494074a225eca946d,"Helsinki, Finland",2021-01-07 07:18:23+00:00,#Ilmastonmuutos on 2000-luvun vakavin uhka ihmisten terveydelle. Lääkärijärjestöt vetoavat päättäjiin ilmasto- ja kestävyystoimien vauhdittamiseksi. #ilmastohätätila #lääkäreidenilmastorintama #ilmastoteoistaterveyttä #suunterveys #terveys https://t.co/1TsKFIEVPj https://t.co/yPtwvPiFql,>=40,male,is-org
21,04e64e421f2765b0dd74b711e9db4de087943dde79485ab230a758bd9b9295f5,"South Ostrobothnia, Finland",2021-01-06 06:23:02+00:00,"Hyvinvointia työstä 2030-luvulla https://t.co/jizyTQVpxl @tyoterveys raportti, näkymiä tulevaisuudesta, keinoja varautua tulevaisuuteen ja vaikuttaa siihen.  
#priorisointi #yhteensovittaminen #digitalisaatio #työvoimapula #väestörakenne #ilmastonmuutos #hyvinvointiatyöstä2030 https://t.co/dcUkKua6WQ",<=18,male,is-org
22,9f75a7aae7d5fd76d4d97ea093594cb8be2a28aff9da8464062bb9a8ab5c684d,Helsinki,2021-01-05 18:45:31+00:00,"Ohjaamani ajankohtainen post-apokalyptinen video on kerännyt hitokseen kehuja ja jo 4000 katselua eri alustoilla. Mielestäni aika hyvin tuntemattomalle tekijälle/bändille.

https://t.co/gJpaR9zd1v

#tiedevastaisuus #ilmastonmuutos #populismi #terveys #kulkutautimyönteisyys #2020 https://t.co/TzgyU9qqF0",<=18,male,non-org
23,c6f5422570321e13dd9d924f1910a4452bed2ef223425b156c7a349add5f12a3,Helsinki | Hakaniemenranta 6,2021-01-05 07:00:20+00:00,Tervetuloa seuraamaan Ilmastonmuutos ja terveys -akatemiaohjelman avajaisseminaaria verkossa 13.1. Tilaisuudessa esitellään #CLIHE-ohjelman tutkimushankkeet ja keskustellaan miten valmistautua ilmastonmuutoksen aiheuttamiin terveysvaikutuksiin. Lue lisää👉 https://t.co/5uZyTtfaRb https://t.co/D3tutknEz6,>=40,male,is-org
24,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-14 06:42:47+00:00,"Terveys, riskit ja ilmastonmuutos: altistumisen, hasardien ja haavoittuvuuden kytkennät eri alue- ja aikaskaaloissa: HERCULES-hanke parantaa mahdollisuuksia rakentaa terveellistä kaupunkiympäristöä muuttuvassa ilmastossa. Katso esittelyvideo 🎥 https://t.co/5fdVChOdSX  #CLIHE",>=40,male,non-org
25,1aece420a866450fe9aa4aabacd007cf28c917cee939ff170f056da9b5479e84,Helsinki,2021-01-13 20:14:25+00:00,"Tutkijajoukolta aika kylmäävä arvio: edessämme odottavat massasukupuutot, lisääntyvät terveysongelmat sekä ympäristön tuhoutumisesta johtuvat poliittiset ja sosiaaliset mullistukset. #ilmastonmuutos #biodiversiteetti  

https://t.co/o9OUt9XWzh",>=40,female,non-org
26,b67199d90e0139df56f260fac6527cb3925c4bf3b758f8639e57d18a9bce9fa7,Finland,2021-01-13 19:51:32+00:00,"Terveystieto ja talousoppi pitäisi yhdistää jotenkin paremmin. Kuka ennustaa parhaiten kuinka monta henkilöä voi kutsua ensi viikon tapahtumiin? @niinisto #nyrkki #iltasauna pohdinnat¿  @elinalepomaki
@TereSammallahti @MikaelJungner  

Ps. +Biologia/maantiede #ilmastonmuutos",>=40,male,non-org
27,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 13:55:55+00:00,"Innovatiivinen oppiminen, arviointi ja toiminta lähiöissä - lähestymistapa ilmastonmuutoksen hillintään ja sopeutumiseen. Tutustu tarkemmin hankkeeseen, katso esittelyvideo 🎥 https://t.co/yCX5pQ5e94 #CLIHE #ilmastonmuutos #terveys",>=40,male,non-org
28,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 13:41:45+00:00,"Kuumuuden terveyshaitat muuttuvassa ilmastossa: ilmastonmuutoksen myötä helteisiin liittyvät terveysriskit tulevat väistämättä kasvamaan Suomessa, sillä pohjoiset alueet lämpenevät keskimääräistä nopeammin. Katso esittelyvideo 🎥 https://t.co/H9j2jpPgvK #CLIHE #ilmastonmuutos",>=40,male,non-org
29,e71752e09eca470ed46225c9895ea4cd915151d7bb3f7903ff96f3d48ee16de7,"Sipoo, Finland",2021-01-13 13:22:19+00:00,Tänään käynnistyi @SuomenAkatemia'n Ilmastonmuutos ja terveys-akatemiaohjelma #CLIHE Kick-offissa @r_sauerborn havainnollisti ilmastonmuutoksen vaikutusten kohdentumista lapsillemme ja lastenlapsillemme. 4 asteen lämpenemisen terveysvaikutuksia emme pysty juuri hallitsemaan. https://t.co/ANAOl2XspZ,30-39,female,non-org
30,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 13:11:48+00:00,Arktisten yhteisöjen resilienssi borealisen ympäristön muutoksessa -hanke: metsäpalojen ja tautien riskinarviointi: ilmastomallien datan avulla selvitetään borrelioosin esiintyvyys ilmaston muuttuessa. Katso esittelyvideo https://t.co/ql8i7XcjNa #CLIHE #ilmastonmuutos #terveys,>=40,male,non-org
31,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 12:54:29+00:00,Tutustu All-impress -hankkeeseen: siitepölyallergioiden lisääntyminen ja oireilun paheneminen vaikuttavat merkittävästi kansantalouteen ja hyvinvointiin. Katso esittelyvideo https://t.co/aPxcYKgdoD #CLIHE #ilmastonmuutos #terveys,>=40,male,non-org
32,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 12:44:59+00:00,"#Ilmastonmuutos ja #terveys -akatemiaohjelman hankkeet esittäytyvät lyhyillä videoilla. Löydät kaikki videot jälkikäteen aihetunnisteella #CLIHE. 
Lue lisää #CLIHE-akatemiaohjelmasta 👉https://t.co/iF7u4AxKyu",>=40,male,non-org
33,be458490b1aee7b9aa87b498899dec7e1bf561106469076e0da796dcf5eea08e,"Helsinki, Suomi",2021-01-13 09:43:17+00:00,"Miten valmistautua #ilmastonmuutos aiheuttamiin terveysvaikutuksiin? Mielenkiintoinen paneelikeskusteu tarjolla tänään @SuomenAkatemia uuden tutkimusohjelman avajaisissa. 

@SYKEinfo'n tutkijoita mukana tässä vaikuttavassa ohjelmassa. #CLIHE #tutkimus #vaikuttavuus https://t.co/r3clzx4Y43",>=40,female,non-org
34,ac27e107b9f0fd52108f3cf07a8f7b4a787b84f76ef949f5d7e4893822d1adb4,,2021-01-13 08:16:36+00:00,Tervetuloa seuraamaan Ilmastonmuutos ja terveys -akatemiaohjelman avajaisseminaaria klo 12.30 alkaen. Tilaisuudessa esitellään #CLIHE-ohjelman tutkimushankkeet ja keskustellaan miten valmistautua ilmastonmuutoksen aiheuttamiin terveysvaikutuksiin. Seuraa👉https://t.co/2PreNyezE0 https://t.co/HAhts7BtIK,>=40,male,non-org
35,4038d23c613f5614d7ba630bdb1b74f550f578f03a9c3f116e2e1a40db0208c2,,2021-01-13 06:10:15+00:00,"@KlausLindh Vihreiden mielenterveysongelmille on löytynyt selvä syy !!??
Lumen puute ja ""ilmastonmuutos"" !!",>=40,male,non-org
36,c6f5422570321e13dd9d924f1910a4452bed2ef223425b156c7a349add5f12a3,Helsinki | Hakaniemenranta 6,2021-01-12 08:04:18+00:00,Tervetuloa seuraamaan Ilmastonmuutos ja terveys -akatemiaohjelman avajaisseminaaria verkossa 13.1. Tilaisuudessa esitellään #CLIHE-ohjelman tutkimushankkeet ja keskustellaan miten valmistautua ilmastonmuutoksen aiheuttamiin terveysvaikutuksiin. Lue lisää👉https://t.co/5uZyTtfaRb https://t.co/oSIK9kTKA3,>=40,male,is-org
37,83f572c0280154ce318994424d540f0fedbdf988c397429f8a8d9fc7c53f1777,Helsinki,2021-01-18 11:42:36+00:00,"@MalinHeidi1 Ongelmia syntyy, jos strateginen rahoitus kasvaa liikaa. Suomen Akatemia suuntaa rahoitusta seuraaviin teemoihin: ilmastonmuutos, demokratia, eriarvoisuus ja työnmurros. Siellä voisi olla myös terveys. Ehkä voisi väittää, että säätiöiden teemahaut uhkaavat myös tieteen vapautta.",30-39,male,non-org
38,7869cf464f9e4a01d289464906a63f317484350b8e2650064725c0e643d42774,,2021-01-22 15:13:43+00:00,Tervetuloa kommentoimaan STM:n hallinnonalan ilmastonmuutokseen sopeutumissuunnitelmaa 2021 #ilmastonmuutos #terveys #hyvinvointi https://t.co/V4cfQEVLXS,>=40,female,non-org
39,137da41fe6841da6cc96bb697c82b9cc4ce49c573cf6d2e13951fad1fa3ea884,"Kallio, Helsinki, Finland",2021-01-22 12:24:14+00:00,"Eniten palautetta tulee jutuista, joiden aiheena on maahanmuutto, sukupuolikysymykset, terveys ja ravinto. Myös ilmastonmuutos, luonnonsuojelu, pedot, saamelaiset sekä USA:n vaalit kuumentavat. Ketjussa poimintoja painostuksesta numeroina.👇
#journalismi 

https://t.co/N7QZB49Ocx",19-29,female,non-org
40,22533cbe5ba2ec6700d86b6b4e7f7c4410ab76d6db42d8faafd0ec5869b8f571,"Helsinki, Finland",2021-01-22 08:01:13+00:00,Suunnitelma muuttuvaan ilmastoon varautumiseksi sosiaali- ja terveysministeriön hallinnonalalla on nyt kommenteilla! #ilmastonmuutos #sopeutuminen #varautuminen #hyvänsäänaikana https://t.co/uD9uykCqRm,>=40,female,non-org
41,5facfac8db8eaf8a75918012681dd774ec440d0e52f7177e7aae1ce7686c888a,,2021-01-20 08:00:33+00:00,Sosiaali- ja terveysministeriö julkaisi suunnitelmaluonnoksen ilmastonmuutokseen sopeutumisesta. Luonnos on yleisön kommentoitavana 19. helmikuuta asti. #ilmastonmuutos #sopeutuminen #terveydenhuolto  https://t.co/U7jwvPdZ59,<=18,male,is-org
42,050c167e70ff9354f0040052c4d7958910e03e077aecf07b423eca37ecfcf736,"Turku, Finland",2021-01-30 08:49:24+00:00,"✔️Ilmastopäästöt vähenisivät REILUSTI
✔️Kolesteroli laskisi ja #vegaani-Suomi olisi todennäköisesti myös nykyistä terveempi
#vegaaninen #vegaanihaaste #ilmasto #ilmastovaikutus #ilmastonmuutos #ympäristö #kasvisruokavalio #terveys #elintarvike #ruokaketju #maatalous",>=40,female,non-org
43,c6d2d2c66aa745257d9ecb2a9f276d16eabd941f8afeea09a32883e8235396a0,Syrjäkylä,2021-01-29 13:48:27+00:00,"New York kehoittaa asukkaita valmistautumaan erittäin kylmään viikonloppuun/varoittaa pakkasen terveysvaaroista.Osavaltion ylä-ja koilisosissa on poikkeksellisen kylmää n.-20 astetta
#FridaysForFuture #talvi #ilmastonmuutos #winter

https://t.co/R83XIUtcO0
https://t.co/T4cqoOSJki",>=40,male,non-org
44,dd41f623c3b9a845becf3f3f278eae62a28beeb1a04421328135456cf42d4521,Ikaalinen,2021-01-27 09:47:35+00:00,"@rockaholic67 Ilmastonmuutos, tupakoinnin haitalliset terveysvaikutukset, kasvissyönti ja toksisesta maskuliinisuudesta vapautuminen koituivat teutoni-uroksen kohtaloksi... 😉",>=40,male,non-org
45,ffbcebd8178c3701f6eee909477a22f7cfcfc9364fa218168c3ea0e7c858bd09,Helsinki,2021-01-27 07:44:38+00:00,"Koko blogi tässä ketjuna: Ajattelen, että poliitikkojen keskeinen tehtävä on löytää myönteisiä ratkaisuja yhteiskuntamme ja maailman suuriin haasteisiin – sellaisiin kuin eriarvoisuus, ilmastonmuutos, syrjintä, terveyserot ja mielenterveysongelmat sekä työelämän kuormitus. 1/",>=40,male,non-org
46,c7dca37dcdbffc9f2b15034e02a0db11a53590c0ded238b12a877d1a6ac4a9f6,Finland,2021-01-26 07:04:48+00:00,"@PlaMattila Lukion kokonaisuuksia suunnitellessa kannattaa huomioida https://t.co/M1L8JYoJWv, jossa sisällöt tulevaisuuden elinympäristöt, terveys ja hyvinvointi sekä kiertotalous ja ilmastonmuutos. Kokonaisuuteen liittyy #mytech päivä, jolloin opintokäynnit korkeakoulu ja teknologiayritys!",>=40,female,non-org
47,079cfb6c9df4df9b6c21df0b56abcce25e3f90f7a1d098212d52e58224fb0ace,"Helsinki, Finland",2021-02-05 11:58:48+00:00,"CLC käynnistää Ilmasto ja terveys -teemaryhmän. Ilmastonmuutos uhkaa terveyttä ja sen hillitseminen tuo merkittäviä terveyshyötyjä todettiin CLC:n ja @Laakariliitto seminaarissa. @kati_myllymaki @mapetti @SannaLauslahti @EskolaJuhani @BonoPetri 

https://t.co/1rsTe26HqH",>=40,male,is-org
48,4ad23208422db67b9da71fcbc870ee9228b67c068071a576319197455c4f6c51,"Helsinki, Suomi",2021-02-04 05:39:52+00:00,"”Puolueiden kannatus onkin suurelta osin kiinni siitä, kuinka paljon hyviä ehdokkaita ne saavat kuntiin.”

Minulle terveys, sosiaalinen eriarvoisuus ja ilmastonmuutos tärkeitä aiheita. Entä sinulle?

Ilmoittaudu/vinkkaa ehdokkaasta:
https://t.co/uCXRq2Ost2 https://t.co/14uoDONFbJ",30-39,female,non-org
49,6e7c660aa192fcb5be752c62750f35a72246e68051f5c50eedd3ef6eb7df5540,Helsinki,2021-02-03 15:11:06+00:00,"Terveyssektori voi osaltaan hillitä ilmastonmuutosta sekä omilla toimillaan että yhteistyössä muiden kanssa, totesi Markku Tervahauta @mapetti @THLorg Climate Change and Health -webinaarissa @CLC_fi @Laakariliitto #ilmastonmuutos #terveys https://t.co/nYSyr26x9d",>=40,male,is-org
50,8c34721bd91ffcce36f213fff3ef437123073f51060b02010765f73ef96a0a7f,"Espoo, Finland",2021-02-03 10:48:32+00:00,Ilmastoteot ovat terveystekoja #ilmastonmuutos #ilmastokriisi  https://t.co/aNJaSE2gGg,>=40,male,non-org
51,ac92bdc6657bb7c5a71b086e44438df355900ba4a53e625ac26d09e9b1b15976,"Vantaa, Finland",2021-02-03 09:00:28+00:00,"Miten ilmastonmuutos vaikuttaa sosiaali- ja terveysalalle? Uusi sopeutumissuunnitelma valmistelussa. Nyt mahdollisuus kommentoida.
 https://t.co/AqepLxvWeS",>=40,male,non-org
52,2395b4b0f6bbed0ebb8803e446f4e7804b5a82040f3d762de76562237a48c8ec,"Kuopio, Suomi",2021-02-03 07:21:26+00:00,"#Ilmastonmuutos voi voimistaa terveysriskejä ja vaikuttaa terveydenhuoltoon. Miten varautua ja sopeutua uhkiin? Muistetaan, että #hopeavesi on haitallista. Nämä ja muut ajankohtaisteemat luettavissa @THLorg #Ympäristöterveys uutiskirjeestä.👇
https://t.co/NfbklKBWBm https://t.co/EMUpfIF6hu",>=40,female,non-org
53,0cbf421aadb2682693ea8f26c36320af3f0414997f5ca8ae9371ef44820b0fe2,"Helsinki, Finland",2021-02-03 07:19:34+00:00,"#Ilmastonmuutos tuo mukanaan myös #terveys'riskejä. 

@STM_Uutiset @THLorg ja @tyoterveys ovat laatineet yhdessä luonnoksen suunnitelmaksi muutokseen sopeutumista varten.  

Luonnosta voi kommentoida https://t.co/ZlZJ10Zhub palvelussa 19.2. asti. Lue: https://t.co/okpjtC4bVU. https://t.co/0TGOiTz7YY",<=18,male,is-org
54,fe54808ae9eb0703c7b9a9416e0194857c7738e15fdf4d3b6c02a63130922577,Helsinki,2021-02-03 06:55:05+00:00,"Myös sosiaali- ja terveydenhuollon kannattaa varautua ilmaston muuttumiseen.

Haluatko kommentoida ilmastonmuutokseen sopeutumisen suunnitelmaa? Tee se viimeistään 19.2. otakantaa.fi-palvelussa. #ilmastonmuutos #terveys

Lue lisää 👇  https://t.co/xfDRa2spcS",>=40,male,is-org
55,756e31033d023312f96a25dbd7883a1d442bb38f120493ed4ed79a0be8d3601d,Kuopio,2021-02-03 06:51:54+00:00,"Ympäristöterveys-uutiskirje 2/2021

👉ilmastonmuutoksen sopeutumissuunnitelmat
👉sisäilman toksisuustestit
👉jäteveden koronahavainnot
👉hopeaveden somemarkkinointi

Lue: https://t.co/kBSg33cCjR
Tilaa: https://t.co/dVcapRSXBY

#ilmastonmuutos #sisäilma #korona #hopeavesi https://t.co/teAunD9916",30-39,female,non-org
56,a567ce1414e3bfbbd9e78ddfff324cad4005270c0d851cd70f71cba6330623eb,,2021-02-03 05:36:02+00:00,"Loimme @EspooEsbo ja @vantaa opiskelijoiden kanssa vuoden 2035 tulevaisuuskuvia kumppaneittemme @eduix
 #Molnix @Kierratyskeskus @popitmed @BearitOy
 liiketoimintaympäristöistä. Tekoäly, ilmastonmuutos, ikääntyminen ja terveysteknologia -miten ne keskinäisvaikuttavat? @laureauas https://t.co/Jvmhy0c5jc",>=40,male,is-org
57,16dad8679e1dc1fec5f30ad30f3b786cc7d998c3021c40651977919955b53479,,2021-02-02 15:50:08+00:00,"Näin maailman suurimmat uhat vaikuttavat #työsuojelu'un ja työterveyteen. #digitalisaatio #eriarvoisuus #etätyö #ilmastonmuutos #työterveys #työntulevaisuus @STM_Uutiset ""World's greatest threats directly impact occupational safety and health."" https://t.co/eyAYJxn0Sh",>=40,female,non-org
58,9de64734726c6927d813317662408fbbc9d3f537943af0dbcb6288203362eb00,Finland,2021-02-02 14:52:49+00:00,"Viitteen tiedepuoluepaneeli “Ilmastoteoista terveyttä” käynnistymässä nyt! 

Mukana kuntaavaaliehdokkaat Olga Gilbert (Vantaa), @jamihaavisto  (Helsinki) ja @MaaritLeinonen (Helsinki). 

Seuraa suorana tai tallenteena! 

#ilmastonmuutos #terveys #kuntavaalit #viite https://t.co/saUdgxm8R1",>=40,male,is-org
59,0a0c2b26492511db56ff28848ec6f6840e7af774ad93cc3cd72ca8251dedb6f2,"Metropolia area, Finland",2021-02-02 09:19:54+00:00,Myös #rakentaminen on sopeuduttava #ilmastonmuutos #lämpösaareke #kuumarasitus #terveys Kiitos #ReijaRuuhela @meteorologit #puurakentaminen #BioPaavo by @jamk #biotalous https://t.co/UlHBfgEY0a,>=40,female,non-org
60,8761a2cfcd28ea848141cd09598ad95646c9479b95ee494b24eae8acd2e3a079,,2021-02-01 08:41:38+00:00,"Tulosta selittäviä tekijöitä, kun sosiaalista haavoittuvuutta kuumarasitukselle, ja rakennetun ympäristön ja rakennusten vaikutuksia tutkitaan mm. Ilmastonmuutos ja terveys tutkimusohjelman, #CLIHE, hankkeissa #ClimateHealthCHAMPS ja @heatclim. https://t.co/mVjUSEErSc",<=18,female,non-org
61,533bd91a698931a873027cbc119801482af1ff9f00a8ada597a6a693a15a5b9b,,2021-02-10 10:53:37+00:00,"Tutkija levittää perättömiä väitteitä. Mitään merkkejä siitä, että esim. myrskyt tai myrskytuhot olisivat Suomessa lisääntyneet, ei ole. 

Ilmastonmuutos uhkaa Suomen turvallisuutta: ""Todennäköistä, että terveyskriisit lisääntyvät"" | Iltalehti https://t.co/E24zCSrETv",>=40,male,non-org
